,student_id,error_type,correct_trigram_poss,incorrect_trigram_poss,en,es,correct_sentence,incorrect_sentence
4148,TR858*0100*2000*01,R,VERB PRON PART,VERB DET NOUN,-1.236818848599535,-1.0261147597333864,"I can only travel in July, because the Hospital I work for has  | allowed me to take my holidays in that month. I don't mind if I travel during the first fortnight or during the second one, although I would prefer travelling during the second fortnight, if it is possible. ","I can only travel in July, because the Hospital I work for has  | accepted my holidays in that month. I don't mind if I travel during the first fortnight or during the second one, although I would prefer travelling during the second fortnight, if it is possible. "
4149,TR858*0100*2000*01,MD,PROPN NOUN NOUN,NOUN NOUN PUNCT,-1.706964544544748,-2.392243745303317,"Regarding the accommodation, I would prefer staying in  | a log cabin. I have never liked staying in tents because I think they are uncomfortable, especially if the stay is going to last more than two or three days. ","Regarding the accommodation, I would prefer staying in  |  log cabin. I have never liked staying in tents because I think they are uncomfortable, especially if the stay is going to last more than two or three days. "
4150,TR858*0100*2000*01,FV,NOUN NUM NOUN,DET NUM NOUN,-3.403072903776538,-2.2257785215410943,"It's difficult for me to  | choose two activities from your list, but I think I would like to play basketball. I have never been good at team sports, but I really like basketball and I think it can be very interesting to meet other people by means of this team sport. I like swimming too, because I think it is one of the best sports to keep you fit and healthy. ","It's difficult for me to  | chose two activities from your list, but I think I would like to play basketball. I have never been good at team sports, but I really like basketball and I think it can be very interesting to meet other people by means of this team sport. I like swimming too, because I think it is one of the best sports to keep you fit and healthy. "
4151,TR858*0100*2000*01,UN,NOUN VERB PRON,NOUN CCONJ VERB,-2.3583990418673926,-3.197329294536358,I would be very grateful if you could give me some additional information. What type of clothes must I take? Is it necessary to take formal dress for any formal events? Must I take cash  |  or can I use credit cards? Thank you in advance for your help. ,I would be very grateful if you could give me some additional information. What type of clothes must I take? Is it necessary to take formal dress for any formal events? Must I take cash  | money or can I use credit cards? Thank you in advance for your help. 
4152,TR858*0100*2000*01,UD,ADJ NOUN PUNCT,ADJ NOUN NOUN,-1.2995470374899842,-2.4586083513900148,I would be very grateful if you could give me some additional information. What type of clothes must I take? Is it necessary to take formal dress for any formal events? Must I take cash or can I use  |  credit cards? Thank you in advance for your help. ,I would be very grateful if you could give me some additional information. What type of clothes must I take? Is it necessary to take formal dress for any formal events? Must I take cash or can I use  | the credit cards? Thank you in advance for your help. 
4153,TR858*0100*2000*01,R,NOUN ADV PUNCT,ADJ NOUN PUNCT,-1.0529303811793504,-1.7528062623033378,"We arrived at the stadium the  | evening before. The team of volunteers was a great one, and all of us were willing to help with anything they needed done. Firstly, we were asked to clean the stadium, especially the seats and surroundings. When we finished cleaning, some of us offered to help to bring the sound equipment into the stadium. They said that it wasn't necessary and we sat down on the grass and observed how the stage was being prepared for the concert. ","We arrived at the stadium the  | previous evening. The team of volunteers was a great one, and all of us were willing to help with anything they needed done. Firstly, we were asked to clean the stadium, especially the seats and surroundings. When we finished cleaning, some of us offered to help to bring the sound equipment into the stadium. They said that it wasn't necessary and we sat down on the grass and observed how the stage was being prepared for the concert. "
4154,TR858*0100*2000*01,RV,NOUN DET NOUN,ADP DET NOUN,-0.8839081756184947,-0.8304410875123192,"We arrived at the stadium the evening before. The team of volunteers was a great one, and all of us were willing to help with anything they needed done. Firstly, we were asked to  | clean the stadium, especially the seats and surroundings. When we finished cleaning, some of us offered to help to bring the sound equipment into the stadium. They said that it wasn't necessary and we sat down on the grass and observed how the stage was being prepared for the concert. ","We arrived at the stadium the evening before. The team of volunteers was a great one, and all of us were willing to help with anything they needed done. Firstly, we were asked to  | clear the stadium, especially the seats and surroundings. When we finished cleaning, some of us offered to help to bring the sound equipment into the stadium. They said that it wasn't necessary and we sat down on the grass and observed how the stage was being prepared for the concert. "
4155,TR858*0100*2000*01,UD,NOUN NOUN PART,NOUN PART VERB,-1.7715466811224148,-3.197329294536358,"We arrived at the stadium the evening before. The team of volunteers was a great one, and all of us were willing to help with anything they needed done. Firstly, we were asked to clean the stadium, especially the seats and surroundings. When we finished cleaning, some of us offered  |  to help to bring the sound equipment into the stadium. They said that it wasn't necessary and we sat down on the grass and observed how the stage was being prepared for the concert. ","We arrived at the stadium the evening before. The team of volunteers was a great one, and all of us were willing to help with anything they needed done. Firstly, we were asked to clean the stadium, especially the seats and surroundings. When we finished cleaning, some of us offered  | our to help to bring the sound equipment into the stadium. They said that it wasn't necessary and we sat down on the grass and observed how the stage was being prepared for the concert. "
4156,TR858*0100*2000*01,R,NOUN NOUN PART,NOUN PART VERB,-1.7715466811224148,-3.197329294536358,"We arrived at the stadium the evening before. The team of volunteers was a great one, and all of us were willing to help with anything they needed done. Firstly, we were asked to clean the stadium, especially the seats and surroundings. When we finished cleaning, some of us offered  | to help to bring the sound equipment into the stadium. They said that it wasn't necessary and we sat down on the grass and observed how the stage was being prepared for the concert. ","We arrived at the stadium the evening before. The team of volunteers was a great one, and all of us were willing to help with anything they needed done. Firstly, we were asked to clean the stadium, especially the seats and surroundings. When we finished cleaning, some of us offered  | help to bring the sound equipment into the stadium. They said that it wasn't necessary and we sat down on the grass and observed how the stage was being prepared for the concert. "
4157,TR858*0100*2000*01,RA,VERB VERB ADJ,ADV VERB ADJ,-1.576913976966347,-2.3309166071688607,"And then, when  | everything was ready, Celine appeared on the stage to do a sound check. I was astonished. It was incredible! I was so near her! When she finished the sound check, I went to meet her , . I told her I was very happy to be there and to have helped at the concert, and I asked her for an autograph. She gave it to me with a great smile and gave permission to take a photograph of both of us. And she dedicated the photograph to me! ","And then, when  | all was ready, Celine appeared on the stage to do a sound check. I was astonished. It was incredible! I was so near her! When she finished the sound check, I went to meet her , . I told her I was very happy to be there and to have helped at the concert, and I asked her for an autograph. She gave it to me with a great smile and gave permission to take a photograph of both of us. And she dedicated the photograph to me! "
4158,TR858*0100*2000*01,RJ,ADJ PUNCT PROPN,VERB PUNCT PROPN,-2.3530241666447074,-2.239912696029858,"And then, when everything was  | ready, Celine appeared on the stage to do a sound check. I was astonished. It was incredible! I was so near her! When she finished the sound check, I went to meet her , . I told her I was very happy to be there and to have helped at the concert, and I asked her for an autograph. She gave it to me with a great smile and gave permission to take a photograph of both of us. And she dedicated the photograph to me! ","And then, when everything was  | prepared, Celine appeared on the stage to do a sound check. I was astonished. It was incredible! I was so near her! When she finished the sound check, I went to meet her , . I told her I was very happy to be there and to have helped at the concert, and I asked her for an autograph. She gave it to me with a great smile and gave permission to take a photograph of both of us. And she dedicated the photograph to me! "
4159,TR858*0100*2000*01,RT,NOUN DET NOUN,VERB DET NOUN,-1.236818848599535,-1.0261147597333864,"And then, when everything was ready, Celine appeared  | on the stage to do a sound check. I was astonished. It was incredible! I was so near her! When she finished the sound check, I went to meet her , . I told her I was very happy to be there and to have helped at the concert, and I asked her for an autograph. She gave it to me with a great smile and gave permission to take a photograph of both of us. And she dedicated the photograph to me! ","And then, when everything was ready, Celine appeared  | in the stage to do a sound check. I was astonished. It was incredible! I was so near her! When she finished the sound check, I went to meet her , . I told her I was very happy to be there and to have helped at the concert, and I asked her for an autograph. She gave it to me with a great smile and gave permission to take a photograph of both of us. And she dedicated the photograph to me! "
4160,TR858*0100*2000*01,RV,X DET ADJ,VERB DET ADJ,-1.6009654137087341,-1.5549116711926518,"And then, when everything was ready, Celine appeared on the stage to  | do a sound check. I was astonished. It was incredible! I was so near her! When she finished the sound check, I went to meet her , . I told her I was very happy to be there and to have helped at the concert, and I asked her for an autograph. She gave it to me with a great smile and gave permission to take a photograph of both of us. And she dedicated the photograph to me! ","And then, when everything was ready, Celine appeared on the stage to  | make a sound check. I was astonished. It was incredible! I was so near her! When she finished the sound check, I went to meet her , . I told her I was very happy to be there and to have helped at the concert, and I asked her for an autograph. She gave it to me with a great smile and gave permission to take a photograph of both of us. And she dedicated the photograph to me! "
4161,TR858*0100*2000*01,R,X NOUN NOUN,VERB ADJ NOUN,-2.0609047829131093,-2.792481791756901,"And then, when everything was ready, Celine appeared on the stage to do  | a sound check. I was astonished. It was incredible! I was so near her! When she finished the sound check, I went to meet her , . I told her I was very happy to be there and to have helped at the concert, and I asked her for an autograph. She gave it to me with a great smile and gave permission to take a photograph of both of us. And she dedicated the photograph to me! ","And then, when everything was ready, Celine appeared on the stage to do  | some sound check. I was astonished. It was incredible! I was so near her! When she finished the sound check, I went to meet her , . I told her I was very happy to be there and to have helped at the concert, and I asked her for an autograph. She gave it to me with a great smile and gave permission to take a photograph of both of us. And she dedicated the photograph to me! "
4162,TR858*0100*2000*01,RN,NOUN NOUN PUNCT,NOUN PUNCT PRON,-1.2683310836126536,-1.2801322931088366,"And then, when everything was ready, Celine appeared on the stage to do a sound check. I was astonished. It was incredible! I was so near her! When she finished the  | sound check, I went to meet her , . I told her I was very happy to be there and to have helped at the concert, and I asked her for an autograph. She gave it to me with a great smile and gave permission to take a photograph of both of us. And she dedicated the photograph to me! ","And then, when everything was ready, Celine appeared on the stage to do a sound check. I was astonished. It was incredible! I was so near her! When she finished the  | tests, I went to meet her , . I told her I was very happy to be there and to have helped at the concert, and I asked her for an autograph. She gave it to me with a great smile and gave permission to take a photograph of both of us. And she dedicated the photograph to me! "
4163,TR858*0100*2000*01,UT,ADJ VERB ADV,ADJ PART VERB,-1.6172199454934864,-4.384111641083736,"And then, when everything was ready, Celine appeared on the stage to do a sound check. I was astonished. It was incredible! I was so near her! When she finished the sound check, I went to meet her , . I told her I was very happy  |  to be there and to have helped at the concert, and I asked her for an autograph. She gave it to me with a great smile and gave permission to take a photograph of both of us. And she dedicated the photograph to me! ","And then, when everything was ready, Celine appeared on the stage to do a sound check. I was astonished. It was incredible! I was so near her! When she finished the sound check, I went to meet her , . I told her I was very happy  | for to be there and to have helped at the concert, and I asked her for an autograph. She gave it to me with a great smile and gave permission to take a photograph of both of us. And she dedicated the photograph to me! "
4164,TR858*0100*2000*01,FV,ADJ VERB ADV,VERB ADV CCONJ,-2.0500645005346607,-2.340017130686855,"And then, when everything was ready, Celine appeared on the stage to do a sound check. I was astonished. It was incredible! I was so near her! When she finished the sound check, I went to meet her , . I told her I was very happy  | to stay there and to have helped at the concert, and I asked her for an autograph. She gave it to me with a great smile and gave permission to take a photograph of both of us. And she dedicated the photograph to me! ","And then, when everything was ready, Celine appeared on the stage to do a sound check. I was astonished. It was incredible! I was so near her! When she finished the sound check, I went to meet her , . I told her I was very happy  | staying there and to have helped at the concert, and I asked her for an autograph. She gave it to me with a great smile and gave permission to take a photograph of both of us. And she dedicated the photograph to me! "
4165,TR858*0100*2000*01,FV,NOUN VERB VERB,VERB VERB ADP,-1.952454766351046,-2.265163249577383,"And then, when everything was ready, Celine appeared on the stage to do a sound check. I was astonished. It was incredible! I was so near her! When she finished the sound check, I went to meet her , . I told her I was very happy to be there and  | to have helped at the concert, and I asked her for an autograph. She gave it to me with a great smile and gave permission to take a photograph of both of us. And she dedicated the photograph to me! ","And then, when everything was ready, Celine appeared on the stage to do a sound check. I was astonished. It was incredible! I was so near her! When she finished the sound check, I went to meet her , . I told her I was very happy to be there and  | having helped at the concert, and I asked her for an autograph. She gave it to me with a great smile and gave permission to take a photograph of both of us. And she dedicated the photograph to me! "
4166,TR858*0100*2000*01,MT,ADV DET NOUN,PROPN NOUN PUNCT,-1.815155836818591,-4.100681463926632,"And then, when everything was ready, Celine appeared on the stage to do a sound check. I was astonished. It was incredible! I was so near her! When she finished the sound check, I went to meet her , . I told her I was very happy to be there and to have helped at the concert, and I asked her  | for an autograph. She gave it to me with a great smile and gave permission to take a photograph of both of us. And she dedicated the photograph to me! ","And then, when everything was ready, Celine appeared on the stage to do a sound check. I was astonished. It was incredible! I was so near her! When she finished the sound check, I went to meet her , . I told her I was very happy to be there and to have helped at the concert, and I asked her  |  an autograph. She gave it to me with a great smile and gave permission to take a photograph of both of us. And she dedicated the photograph to me! "
4167,TR858*0100*2000*01,UD,VERB PROPN PROPN,DET ADJ PROPN,-2.2167828549571977,-2.9214973095235695,"Please, make sure you can come next weekend. We will be able to talk about the concert and we will listen together to  |  last Celine Dion's C.D. Celine Dion's last CD. ","Please, make sure you can come next weekend. We will be able to talk about the concert and we will listen together to  | the last Celine Dion's C.D. Celine Dion's last CD. "
4168,TR858*0100*2000*01,MV,PROPN VERB DET,PROPN DET NOUN,-2.047119467009804,-1.7348353666432872,Let me know if you are going to come so that I  | can prepare the bedroom to put you up in. ,Let me know if you are going to come so that I  |  prepare the bedroom to put you up in. 
4169,TR858*0100*2000*01,MT,ADJ PUNCT _,PART PUNCT _,-2.777047552109995,-1.7139644923667063,Let me know if you are going to come so that I can prepare the bedroom to put you up  | in. ,Let me know if you are going to come so that I can prepare the bedroom to put you up  |  . 
4170,TR489*0100*2000*01,R,ADP PRON VERB,ADV PRON VERB,-1.6540166230527378,-1.6225064517976635,"Firstly, I can only travel in July, as it is then  | that I am on holiday from my present job. ","Firstly, I can only travel in July, as it is then  | when I am on holiday from my present job. "
4171,TR489*0100*2000*01,TV,PROPN ADP PRON,PROPN VERB ADP,-1.9283224278548983,-2.510267431641512,"I am also very fond of photography, so when I  | saw that it is among your options it was a wonderful surprise. ","I am also very fond of photography, so when I  | have seen that it is among your options it was a wonderful surprise. "
4172,TR489*0100*2000*01,TV,VERB DET ADJ,NOUN VERB DET,-1.7538832238651876,-2.077336265282168,"I am also very fond of photography, so when I saw that it is among your options it  | was a wonderful surprise. ","I am also very fond of photography, so when I saw that it is among your options it  | has been a wonderful surprise. "
4173,TR489*0100*2000*01,MP,DET PUNCT ADV,NOUN CCONJ PROPN,-2.8332320021041784,-3.197329294536358,"Finally, I would like to ask you what kind of clothes are more suitable for that time of the year at the camp, the amount of money that | , more or less | , I would need to bring with me and if there is any cooking equipment to cook the meals ourselves. ","Finally, I would like to ask you what kind of clothes are more suitable for that time of the year at the camp, the amount of money that |  more or less |  I would need to bring with me and if there is any cooking equipment to cook the meals ourselves. "
4174,TR489*0100*2000*01,MP,DET PUNCT ADV,NOUN CCONJ PROPN,-2.8332320021041784,-3.197329294536358,"Finally, I would like to ask you what kind of clothes are more suitable for that time of the year at the camp, the amount of money that | , more or less | , I would need to bring with me and if there is any cooking equipment to cook the meals ourselves. ","Finally, I would like to ask you what kind of clothes are more suitable for that time of the year at the camp, the amount of money that |  more or less |  I would need to bring with me and if there is any cooking equipment to cook the meals ourselves. "
4175,TR489*0100*2000*01,UT,VERB PART VERB,VERB PRON PART,-1.8512112941084122,-3.2192804584843673,"I friend of mine had been helping at a few concerts before, so that time the agency rang him and asked him if he could bring someone else, because they'd run out of staff. He asked  |  me to go and when he told me the group was Radiohead I felt like the luckiest person in the world (you know I've always been an enthusiastic fan of them, so you can imagine how excited I was). I couldn't wait for it. ","I friend of mine had been helping at a few concerts before, so that time the agency rang him and asked him if he could bring someone else, because they'd run out of staff. He asked  | to me to go and when he told me the group was Radiohead I felt like the luckiest person in the world (you know I've always been an enthusiastic fan of them, so you can imagine how excited I was). I couldn't wait for it. "
4176,TR489*0100*2000*01,MT,VERB DET ADJ,VERB ADJ NOUN,-2.0609047829131093,-2.792481791756901,"I friend of mine had been helping at a few concerts before, so that time the agency rang him and asked him if he could bring someone else, because they'd run out of staff. He asked me to go and when he told me the group was Radiohead I felt  | like the luckiest person in the world (you know I've always been an enthusiastic fan of them, so you can imagine how excited I was). I couldn't wait for it. ","I friend of mine had been helping at a few concerts before, so that time the agency rang him and asked him if he could bring someone else, because they'd run out of staff. He asked me to go and when he told me the group was Radiohead I felt  |  the luckiest person in the world (you know I've always been an enthusiastic fan of them, so you can imagine how excited I was). I couldn't wait for it. "
4177,TR489*0100*2000*01,MP,ADV PUNCT NUM,VERB NOUN ADP,-1.9149755476639665,-1.9579420169221033,"But the most amazing thing happened later, when | , ten minutes before the concert began, my friend told me we could see it from backstage. For a while I thought it was a dream. The music was excellent, the audience enjoyed it very much but, above all, I was there, ten metres from my favourite group. I even got a few friendly words from the singer on a piece of paper: I hope you've enjoyed it. And his signature. I'll always treasure it. ","But the most amazing thing happened later, when |  ten minutes before the concert began, my friend told me we could see it from backstage. For a while I thought it was a dream. The music was excellent, the audience enjoyed it very much but, above all, I was there, ten metres from my favourite group. I even got a few friendly words from the singer on a piece of paper: I hope you've enjoyed it. And his signature. I'll always treasure it. "
4178,TR489*0100*2000*01,R,VERB PUNCT ADP,ADJ NOUN ADP,-1.2036117395053607,-1.9153382937395889,"But the most amazing thing happened later, when, ten minutes before the concert began, my friend told me we could see it from  | backstage. For a while I thought it was a dream. The music was excellent, the audience enjoyed it very much but, above all, I was there, ten metres from my favourite group. I even got a few friendly words from the singer on a piece of paper: I hope you've enjoyed it. And his signature. I'll always treasure it. ","But the most amazing thing happened later, when, ten minutes before the concert began, my friend told me we could see it from  | the backside of the stage. For a while I thought it was a dream. The music was excellent, the audience enjoyed it very much but, above all, I was there, ten metres from my favourite group. I even got a few friendly words from the singer on a piece of paper: I hope you've enjoyed it. And his signature. I'll always treasure it. "
4179,TR489*0100*2000*01,UT,PUNCT NUM NOUN,PUNCT ADP NUM,-2.6548654071892748,-2.758319138513128,"But the most amazing thing happened later, when, ten minutes before the concert began, my friend told me we could see it from backstage. For a while I thought it was a dream. The music was excellent, the audience enjoyed it very much but, above all, I was there,  |  ten metres from my favourite group. I even got a few friendly words from the singer on a piece of paper: I hope you've enjoyed it. And his signature. I'll always treasure it. ","But the most amazing thing happened later, when, ten minutes before the concert began, my friend told me we could see it from backstage. For a while I thought it was a dream. The music was excellent, the audience enjoyed it very much but, above all, I was there,  | at ten metres from my favourite group. I even got a few friendly words from the singer on a piece of paper: I hope you've enjoyed it. And his signature. I'll always treasure it. "
4180,TR489*0100*2000*01,ID,VERB PRON PUNCT,VERB PRON ADP,-1.827569733610475,-2.578835425941932,"But the most amazing thing happened later, when, ten minutes before the concert began, my friend told me we could see it from backstage. For a while I thought it was a dream. The music was excellent, the audience enjoyed it very much but, above all, I was there, ten metres from my favourite group. I even got a few friendly words from the singer on a piece of paper: I hope you've enjoyed it. And his signature. I'll always  | treasure it. ","But the most amazing thing happened later, when, ten minutes before the concert began, my friend told me we could see it from backstage. For a while I thought it was a dream. The music was excellent, the audience enjoyed it very much but, above all, I was there, ten metres from my favourite group. I even got a few friendly words from the singer on a piece of paper: I hope you've enjoyed it. And his signature. I'll always  | keep it like a treasure. "
4181,TR489*0100*2000*01,MT,NOUN PRON PUNCT,PRON PUNCT _,-2.650239194876334,-2.844404144261555,"I'll show you the photographs I took next time you come to visit me, O.K OK ? Till then, take care  | of yourself. ","I'll show you the photographs I took next time you come to visit me, O.K OK ? Till then, take care  |  yourself. "
4182,TR988*0100*2000*01,RT,VERB PROPN ADP,ADP PROPN ADP,-2.7912031761687155,-2.5775782725464613,"I will be very happy to travel  | in July because in that month I am going to have my holidays, so I will not have to ask permission from my boss. At the same time,  | in July is my birthday my birthday is in July , so it would be nice to celebrate it there. ","I will be very happy to travel  | on July because in that month I am going to have my holidays, so I will not have to ask permission from my boss. At the same time,  | on July is my birthday my birthday is in July , so it would be nice to celebrate it there. "
4183,TR988*0100*2000*01,S,VERB ADP DET,NOUN ADP DET,-1.5614557259996151,-1.453720561512487,"I will be very happy to travel in July because in that month I am going to have my holidays, so I will not have to ask  | permission from my boss. At the same time, in July is my birthday my birthday is in July , so it would be nice to celebrate it there. ","I will be very happy to travel in July because in that month I am going to have my holidays, so I will not have to ask  | permition from my boss. At the same time, in July is my birthday my birthday is in July , so it would be nice to celebrate it there. "
4184,TR988*0100*2000*01,W,PUNCT DET NOUN,PUNCT PROPN VERB,-3.206903113477107,-2.443479112627543,"I will be very happy to travel in July because in that month I am going to have my holidays, so I will not have to ask permission from my boss. At the same time,  | my birthday is in July, so it would be nice to celebrate it there. ","I will be very happy to travel in July because in that month I am going to have my holidays, so I will not have to ask permission from my boss. At the same time,  |  July is my birthday, so it would be nice to celebrate it there. "
4185,TR988*0100*2000*01,FV,NOUN PRON ADV,VERB PRON ADV,-1.7947371170189925,-3.2192804584843673,"I will be very happy to travel in July because in that month I am going to have my holidays, so I will not have to ask permission from my boss. At the same time, in July is my birthday my birthday is in July , so it would be nice to  | celebrate it there. ","I will be very happy to travel in July because in that month I am going to have my holidays, so I will not have to ask permission from my boss. At the same time, in July is my birthday my birthday is in July , so it would be nice to  | celebrated it there. "
4186,TR988*0100*2000*01,MA,VERB ADV PUNCT,ADV PUNCT _,-2.0483198405381153,-1.9349510625982091,"I will be very happy to travel in July because in that month I am going to have my holidays, so I will not have to ask permission from my boss. At the same time, in July is my birthday my birthday is in July , so it would be nice to celebrate  | it there. ","I will be very happy to travel in July because in that month I am going to have my holidays, so I will not have to ask permission from my boss. At the same time, in July is my birthday my birthday is in July , so it would be nice to celebrate  |  there. "
4187,TR988*0100*2000*01,TV,VERB VERB PART,ADV VERB PART,-1.5729811835938872,-2.4110735758279076,"I  | would prefer to stay in a tent, because in that way I can feel closer to nature, and I can remember when I was a girl scout. Sleeping in a tent is much more exciting and clousy than in a log cabin. ","I  | will prefer to stay in a tent, because in that way I can feel closer to nature, and I can remember when I was a girl scout. Sleeping in a tent is much more exciting and clousy than in a log cabin. "
4188,TR988*0100*2000*01,R,NOUN ADP DET,VERB DET NOUN,-1.236818848599535,-1.0261147597333864,"I would prefer to  | stay in a tent, because in that way I can feel closer to nature, and I can remember when I was a girl scout. Sleeping in a tent is much more exciting and clousy than in a log cabin. ","I would prefer to  | have my accomodation in a tent, because in that way I can feel closer to nature, and I can remember when I was a girl scout. Sleeping in a tent is much more exciting and clousy than in a log cabin. "
4189,TR988*0100*2000*01,S,PUNCT ADP ADP,PUNCT NOUN ADP,-3.1344609601193336,-2.7732588450646682,"I would prefer to stay in a tent,  | because in that way I can feel closer to nature, and I can remember when I was a girl scout. Sleeping in a tent is much more exciting and clousy than in a log cabin. ","I would prefer to stay in a tent,  | couse in that way I can feel closer to nature, and I can remember when I was a girl scout. Sleeping in a tent is much more exciting and clousy than in a log cabin. "
4190,TR988*0100*2000*01,S,ADJ ADP NOUN,NOUN ADP NOUN,-1.79494205384267,-1.543930972627937,"I would prefer to stay in a tent, because in that way I can feel more  | close to nature, and I can remember when I was a girl scout. Sleeping in a tent is much more exciting and clousy than in a log cabin. ","I would prefer to stay in a tent, because in that way I can feel more  | clouse to nature, and I can remember when I was a girl scout. Sleeping in a tent is much more exciting and clousy than in a log cabin. "
4191,TR988*0100*2000*01,IJ,VERB ADP NOUN,VERB ADV ADP,-1.9529222806213895,-1.936227058495452,"I would prefer to stay in a tent, because in that way I can feel  | closer to nature, and I can remember when I was a girl scout. Sleeping in a tent is much more exciting and clousy than in a log cabin. ","I would prefer to stay in a tent, because in that way I can feel  | more close to nature, and I can remember when I was a girl scout. Sleeping in a tent is much more exciting and clousy than in a log cabin. "
4192,TR988*0100*2000*01,UD,ADJ PUNCT CCONJ,DET NOUN PUNCT,-0.6717986630593045,-0.49832206658758194,"I would prefer to stay in a tent, because in that way I can feel closer to  |  nature, and I can remember when I was a girl scout. Sleeping in a tent is much more exciting and clousy than in a log cabin. ","I would prefer to stay in a tent, because in that way I can feel closer to  | the nature, and I can remember when I was a girl scout. Sleeping in a tent is much more exciting and clousy than in a log cabin. "
4193,TR988*0100*2000*01,W,NOUN NOUN PUNCT,ADV NOUN PUNCT,-2.386741453644225,-2.368720817927005,"I would prefer to stay in a tent, because in that way I can feel closer to nature, and I can remember when I was a  | girl scout. Sleeping in a tent is much more exciting and clousy than in a log cabin. ","I would prefer to stay in a tent, because in that way I can feel closer to nature, and I can remember when I was a  | scout girl. Sleeping in a tent is much more exciting and clousy than in a log cabin. "
4194,TR988*0100*2000*01,MD,ADJ NOUN VERB,NOUN VERB ADV,-1.7134290623106612,-2.2537697200309865,"I would prefer to stay in a tent, because in that way I can feel closer to nature, and I can remember when I was a girl scout. Sleeping in  | a tent is much more exciting and clousy than in a log cabin. ","I would prefer to stay in a tent, because in that way I can feel closer to nature, and I can remember when I was a girl scout. Sleeping in  |  tent is much more exciting and clousy than in a log cabin. "
4195,TR988*0100*2000*01,SX,VERB CCONJ NOUN,NOUN CCONJ NOUN,-2.255839602766087,-3.197329294536358,"I would prefer to stay in a tent, because in that way I can feel closer to nature, and I can remember when I was a girl scout. Sleeping in a tent is much more  | exciting and clousy than in a log cabin. ","I would prefer to stay in a tent, because in that way I can feel closer to nature, and I can remember when I was a girl scout. Sleeping in a tent is much more  | exiting and clousy than in a log cabin. "
4196,TR988*0100*2000*01,MT,VERB DET NOUN,NUM NOUN NOUN,-1.0911694758448387,-0.9468057141604369,"I would prefer to stay in a tent, because in that way I can feel closer to nature, and I can remember when I was a girl scout. Sleeping in a tent is much more exciting and clousy than  | in a log cabin. ","I would prefer to stay in a tent, because in that way I can feel closer to nature, and I can remember when I was a girl scout. Sleeping in a tent is much more exciting and clousy than  |  a log cabin. "
4197,TR988*0100*2000*01,TV,VERB VERB PART,PROPN VERB PART,-2.153457591394594,-3.061804433275259,"At the camp I  | would like to choose two activities, Painting and Singing , . I love painting. At university I studied art for two years, but now I don't have much time to paint because I work in a bank and I have a baby. So I will be very happy to improve my art at the camp. The reason for my choice of singing is because that I feel embarrassed about my voice, so maybe I could improve it. ","At the camp I  | will like to choose two activities, Painting and Singing , . I love painting. At university I studied art for two years, but now I don't have much time to paint because I work in a bank and I have a baby. So I will be very happy to improve my art at the camp. The reason for my choice of singing is because that I feel embarrassed about my voice, so maybe I could improve it. "
4198,TR988*0100*2000*01,UD,PROPN PRON VERB,DET NOUN PRON,-0.8232580660685976,-0.6005434189054835,"At the camp I would like to choose two activities, Painting and Singing , . I love painting. At  |  university I studied art for two years, but now I don't have much time to paint because I work in a bank and I have a baby. So I will be very happy to improve my art at the camp. The reason for my choice of singing is because that I feel embarrassed about my voice, so maybe I could improve it. ","At the camp I would like to choose two activities, Painting and Singing , . I love painting. At  | the university I studied art for two years, but now I don't have much time to paint because I work in a bank and I have a baby. So I will be very happy to improve my art at the camp. The reason for my choice of singing is because that I feel embarrassed about my voice, so maybe I could improve it. "
4199,TR988*0100*2000*01,RT,NOUN NOUN VERB,ADJ NOUN VERB,-1.2293504915091804,-2.4586083513900148,"At the camp I would like to choose two activities, Painting and Singing , . I love painting. At university I studied art for two years, but now I don't have much time to paint because I work in a bank and I have a baby. So I will be very happy to improve my art at the camp. The reason for my choice  | of singing is because that I feel embarrassed about my voice, so maybe I could improve it. ","At the camp I would like to choose two activities, Painting and Singing , . I love painting. At university I studied art for two years, but now I don't have much time to paint because I work in a bank and I have a baby. So I will be very happy to improve my art at the camp. The reason for my choice  | for singing is because that I feel embarrassed about my voice, so maybe I could improve it. "
4200,TR988*0100*2000*01,R,DET PRON VERB,NOUN PRON VERB,-1.5749866054758856,-1.7453820806749556,"At the camp I would like to choose two activities, Painting and Singing , . I love painting. At university I studied art for two years, but now I don't have much time to paint because I work in a bank and I have a baby. So I will be very happy to improve my art at the camp. The reason for my choice of singing is  | that I feel embarrassed about my voice, so maybe I could improve it. ","At the camp I would like to choose two activities, Painting and Singing , . I love painting. At university I studied art for two years, but now I don't have much time to paint because I work in a bank and I have a baby. So I will be very happy to improve my art at the camp. The reason for my choice of singing is  |  because I feel embarrassed about my voice, so maybe I could improve it. "
4201,TR988*0100*2000*01,RV,VERB PRON PUNCT,VERB PRON ADV,-1.7947371170189925,-3.2192804584843673,"At the camp I would like to choose two activities, Painting and Singing , . I love painting. At university I studied art for two years, but now I don't have much time to paint because I work in a bank and I have a baby. So I will be very happy to improve my art at the camp. The reason for my choice of singing is because that I feel embarrassed about my voice, so maybe I could  | improve it. ","At the camp I would like to choose two activities, Painting and Singing , . I love painting. At university I studied art for two years, but now I don't have much time to paint because I work in a bank and I have a baby. So I will be very happy to improve my art at the camp. The reason for my choice of singing is because that I feel embarrassed about my voice, so maybe I could  | get it better. "
