,english,spanish,en_pos,es_pos
5615,"The fate of Tajikistan largely depends upon what is happening in its immediate surroundings, such as the hopeless, violent conflict in Afghanistan.","Las venturas y desventuras de Tayikistán están estrechamente vinculadas a las de la zona, como la lucha violenta y sin perspectiva en Afganistán.",DET NOUN ADP PROPN ADV VERB ADP PRON VERB VERB ADP DET ADJ NOUN PUNCT ADJ ADP DET ADJ PUNCT ADJ NOUN ADP PROPN PUNCT ,DET NOUN CCONJ NOUN ADP PROPN AUX ADV ADJ ADP DET ADP DET NOUN PUNCT SCONJ DET NOUN ADJ CCONJ ADP NOUN ADP PROPN PUNCT 
5616,"A large proportion of the Tajikistani population lives in north-east Afghanistan, the area which is not in the hands of the Taliban.","Gran parte del pueblo de Tayikistán vive en el nordeste de Afganistán, un territorio que no está en manos de los talibanes.",DET ADJ NOUN ADP DET ADJ NOUN VERB ADP NOUN PUNCT NOUN PROPN PUNCT DET NOUN DET VERB ADV ADP DET NOUN ADP DET PROPN PUNCT ,ADJ NOUN ADP NOUN ADP PROPN VERB ADP DET NOUN ADP PROPN PUNCT DET NOUN PRON ADV AUX ADP NOUN ADP DET NOUN PUNCT 
5617,The North of Tajikistan stretches out as far as the densely populated Fergana Valley which is partly located in Uzbekistan and is completely integrated into the economy and road network of this neighbouring country.,"El norte de Tayikistán se extiende hasta el densamente poblado valle de Fergana, que se sitúa parcialmente en Uzbekistán y que está completamente integrado en la economía y las rutas de tráfico de este país vecino.",DET PROPN ADP PROPN VERB PART ADV ADV ADP DET ADV ADJ PROPN PROPN DET VERB ADV VERB ADP PROPN CCONJ VERB ADV VERB ADP DET NOUN CCONJ NOUN NOUN ADP DET VERB NOUN PUNCT ,DET NOUN ADP PROPN PRON VERB ADP DET NOUN ADJ NOUN ADP PROPN PUNCT PRON PRON VERB ADV ADP PROPN CCONJ PRON AUX ADV ADJ ADP DET NOUN CCONJ DET NOUN ADP NOUN ADP DET NOUN ADJ PUNCT 
5618,"As a frontline area flanked, on the one hand, by the Russian sphere of influence and, on the other hand, by Islamic fundamentalism in Afghanistan, the present Tajikistani State has little chance of survival.","El actual estado de Tayikistán tiene pocas oportunidades de sobrevivir, atrapado entre la influencia rusa y el fundamentalismo islámico de Afganistán.",ADP DET ADJ NOUN VERB PUNCT ADP DET NUM NOUN PUNCT ADP DET ADJ NOUN ADP NOUN CCONJ PUNCT ADP DET ADJ NOUN PUNCT ADP ADJ NOUN ADP PROPN PUNCT DET ADJ PROPN PROPN VERB ADJ NOUN ADP NOUN PUNCT ,DET ADJ NOUN ADP PROPN VERB DET NOUN ADP VERB PUNCT ADJ ADP DET NOUN ADJ CCONJ DET NOUN ADJ ADP PROPN PUNCT 
5619,The only reason to inject European funding into Tajikistan despite all this is that funding increases the chance of survival of the Tajikistani population and offers more chance of peace than there would be without such aid.,"La única razón que hay para, a pesar de todo, invertir dinero europeo en él, es que con él se amplían las posibilidades de supervivencia del pueblo de Tayikistán, y hay más posibilidades de paz que si no existiera tal contribución.",DET ADJ NOUN PART VERB ADJ NOUN ADP PROPN ADP DET DET VERB ADP NOUN VERB DET NOUN ADP NOUN ADP DET ADJ NOUN CCONJ VERB ADJ NOUN ADP NOUN ADP ADV VERB VERB ADP ADJ NOUN PUNCT ,DET ADJ NOUN PRON AUX ADP PUNCT ADP NOUN ADP PRON PUNCT VERB NOUN ADJ ADP PRON PUNCT AUX SCONJ ADP PRON PRON VERB DET NOUN ADP NOUN ADP NOUN ADP PROPN PUNCT CCONJ AUX ADV NOUN ADP NOUN SCONJ SCONJ ADV VERB DET NOUN PUNCT 
5620,This is the reason why my group can nevertheless agree with the proposals made in the Savary report.,Ésta es la razón por la que mi Grupo sí está de acuerdo con las propuestas del Informe Savary.,DET VERB DET NOUN ADV DET NOUN VERB ADV VERB ADP DET NOUN VERB ADP DET PROPN NOUN PUNCT ,PRON AUX DET NOUN ADP DET PRON DET PROPN ADV VERB ADP NOUN ADP DET NOUN ADP PROPN PROPN PUNCT 
5621,"Mr President, for our part, we will not be voting for the Savary report.","Señor Presidente, no votaremos el Informe Savary.",PROPN PROPN PUNCT ADP DET NOUN PUNCT PRON VERB ADV VERB VERB ADP DET PROPN NOUN PUNCT ,NOUN PROPN PUNCT ADV VERB DET PROPN PROPN PUNCT 
5622,This is both for reasons concerning the choice of this country and out of more general considerations involving financial aid.,"Y ello, al mismo tiempo por razones que tienen relación con la elección de este país y por consideraciones más generales que acompañan la ayuda financiera.",DET VERB DET ADP NOUN VERB DET NOUN ADP DET NOUN CCONJ ADP ADP ADJ ADJ NOUN VERB ADJ NOUN PUNCT ,CCONJ PRON PUNCT ADP DET NOUN ADP NOUN PRON VERB NOUN ADP DET NOUN ADP DET NOUN CCONJ ADP NOUN ADV ADJ PRON VERB DET NOUN ADJ PUNCT 
5623,"Although, of course, we have nothing against the sovereign State of Tajikistan, we nevertheless do not think that European States should drop their priorities, or to be more precise, the priority that they set a long time ago on the subject of cooperation.","Si no tenemos, evidentemente, ninguna oposición en el Estado soberano de Tayikistán, no consideramos sin embargo que los Estados europeos deban salir de las prioridades, o más exactamente, de la prioridad que se han fijado hace tiempo en materia de cooperación.",ADP PUNCT ADP NOUN PUNCT PRON VERB NOUN ADP DET ADJ PROPN ADP PROPN PUNCT PRON ADV VERB ADV VERB ADP PROPN PROPN VERB VERB DET NOUN PUNCT CCONJ PART VERB ADV ADJ PUNCT DET NOUN DET PRON VERB DET ADJ NOUN ADV ADP DET NOUN ADP NOUN PUNCT ,SCONJ ADV VERB PUNCT ADV PUNCT DET NOUN ADP DET PROPN ADJ ADP PROPN PUNCT ADV VERB ADP NOUN SCONJ DET NOUN ADJ AUX VERB ADP DET NOUN PUNCT CCONJ ADV ADV PUNCT ADP DET NOUN PRON PRON AUX VERB AUX NOUN ADP NOUN ADP NOUN PUNCT 
5624,This priority has now been in force for more than a quarter of a century through the Lomé Agreements.,Esta prioridad se ha puesto en práctica hace más de un cuarto de siglo por los acuerdos de Lomé.,DET NOUN VERB ADV VERB ADP NOUN ADP ADJ ADP DET NOUN ADP DET NOUN ADP DET PROPN PROPN PUNCT ,DET NOUN PRON AUX VERB ADP NOUN AUX ADV ADP DET NOUN ADP NOUN ADP DET NOUN ADP PROPN PUNCT 
5625,"For obvious reasons, which concern history as well as geography, Europeans felt it necessary to embark, throughout the 1970s, on a major course of cooperation with the countries of Africa, the Caribbean and the Pacific in a way which is, moreover, highly original, known as the Lomé Agreements, which enable us to offer our Southern partners the benefits of stable prices for the produce which constitute their essential resources, protecting them from all-out free trade. Today we see only too well how this ruins the weakest economies.","Por razones evidentes, que tienen relación con la geografía pero también con la historia, pareció necesario a los europeos comprometer, durante los años 70, una acción de cooperación de envergadura con los países de África, del Caribe y del Pacífico, bajo una forma bastante original conocida con el nombre de Acuerdo de Lomé, y que permitía que nuestros socios del sur se beneficiaran de precios estables para los productos de los que extraen sus principales recursos, ello al abrigo de un libre cambio en todas direcciones del que lo único que se ve es cómo arruina hoy las economías más frágiles.",ADP ADJ NOUN PUNCT DET NOUN NOUN ADV ADV ADP NOUN PUNCT PROPN VERB PRON ADJ PART VERB PUNCT ADP DET NOUN PUNCT ADP DET ADJ NOUN ADP NOUN ADP DET NOUN ADP PROPN PUNCT DET PROPN CCONJ DET PROPN ADP DET NOUN DET VERB PUNCT ADV PUNCT ADV ADJ PUNCT VERB ADP DET PROPN PROPN PUNCT DET VERB PRON PART VERB DET ADJ NOUN DET NOUN ADP ADJ NOUN ADP DET NOUN DET VERB DET ADJ NOUN PUNCT VERB PRON ADP ADV PUNCT ADJ ADJ NOUN PUNCT NOUN PRON VERB ADV ADV ADV ADV DET VERB DET ADJ NOUN PUNCT ,ADP NOUN ADJ PUNCT PRON VERB NOUN ADP DET NOUN CCONJ ADV ADP DET NOUN PUNCT AUX ADJ ADP DET NOUN VERB PUNCT ADP DET NOUN NUM PUNCT DET NOUN ADP NOUN ADP NOUN ADP DET NOUN ADP PROPN PUNCT ADP PROPN CCONJ ADP PROPN PUNCT ADP DET NOUN ADV ADJ ADJ ADP DET NOUN ADP PROPN ADP PROPN PUNCT CCONJ PRON VERB SCONJ DET NOUN ADP NOUN PRON VERB ADP NOUN ADJ ADP DET NOUN ADP DET PRON VERB DET ADJ NOUN PUNCT PRON ADP NOUN ADP DET ADJ NOUN ADP DET NOUN ADP PRON DET ADJ PRON PRON VERB AUX PRON VERB ADV DET NOUN ADV ADJ PUNCT 
5626,"Now under the battering, not from globalisation but from the globalist ideology, which European countries have accepted without closer examination, we have seen the ACP agreements being slowly dismantled over several years, their basic principles denied and, above all, we have seen reductions in several European countries' contributions to the EDF.","Ahora bien, a través de violentos ataques, no de la globalización sino de la ideología mundialista como las naciones europeas han aceptado sin mayor examen, vemos desde hace años los acuerdos ACP lentamente desmantelados. Sus principios básicos negados y, sobre todo, vemos cómo disminuye la contribución de varios países europeos al FED.",ADV ADP DET NOUN PUNCT ADV ADP NOUN CCONJ ADP DET ADJ NOUN PUNCT DET ADJ NOUN VERB VERB ADP ADJ NOUN PUNCT PRON VERB VERB DET PROPN NOUN VERB ADV VERB ADP ADJ NOUN PUNCT DET ADJ NOUN VERB CCONJ PUNCT ADP DET PUNCT PRON VERB VERB NOUN ADP ADJ ADJ NOUN PART NOUN ADP DET PROPN PUNCT ,ADV ADV PUNCT ADP NOUN ADP ADJ NOUN PUNCT ADV ADP DET NOUN CCONJ ADP DET NOUN ADJ SCONJ DET NOUN ADJ AUX VERB ADP ADJ NOUN PUNCT VERB ADP AUX NOUN DET NOUN PROPN ADV ADJ PUNCT DET NOUN ADJ ADJ CCONJ PUNCT ADP PRON PUNCT VERB PRON VERB DET NOUN ADP DET NOUN ADJ ADP PROPN PUNCT 
5627,"Now, at the same time, so-called exceptional financial aid to the most diverse countries in the world is multiplying, without any overall plan emerging, which means that our cooperation policy is nothing but a vague, huge scratching of the surface or, to sum it up, it is no longer a policy at all.","Ahora bien, al mismo tiempo se multiplican las ayudas financieras, llamadas excepcionales, a los países más diversos del planeta, sin que se propicie ningún plan de conjunto, de modo que nuestra política de cooperación sólo es una vaga e inmensa dispersión, es decir, en suma, que ya no es una política.",ADV PUNCT ADP DET ADJ NOUN PUNCT ADV PUNCT VERB ADJ ADJ NOUN ADP DET ADV ADJ NOUN ADP DET NOUN VERB VERB PUNCT ADP DET ADJ NOUN VERB PUNCT DET VERB ADP DET NOUN NOUN VERB NOUN ADP DET ADJ PUNCT ADJ NOUN ADP DET NOUN CCONJ PUNCT PART VERB PRON PART PUNCT PRON VERB ADV ADV DET NOUN ADV ADV PUNCT ,ADV ADV PUNCT ADP ADJ NOUN PRON VERB DET NOUN ADJ PUNCT ADJ ADJ PUNCT ADP DET NOUN ADV ADJ ADP NOUN PUNCT ADP SCONJ PRON VERB DET NOUN ADP NOUN PUNCT ADP NOUN SCONJ DET NOUN ADP NOUN ADV AUX DET ADJ CCONJ ADJ NOUN PUNCT NOUN NOUN PUNCT ADP NOUN PUNCT PRON ADV ADV AUX DET NOUN PUNCT 
5628,To this particular consideration we can add a second.,A esta consideración particular se añade una segunda.,ADP DET ADJ NOUN PRON VERB VERB DET NOUN PUNCT ,ADP DET NOUN ADJ PRON VERB DET ADJ PUNCT 
5629,"Tajikistan may have been spared the economic problems described in the report, moreover like so many other countries in the world, but it is nevertheless the victim of an ill-considered opening up of its borders and of the huge game waged by empires.","Si Tayikistán está hoy entregado a las dificultades económicas que enumera el informe, como tantos otros países del mundo por otra parte, es porque ciertamente es víctima de una apertura desconsiderada de las fronteras y del juego desmesurado de los imperios.",PROPN VERB VERB VERB VERB DET ADJ NOUN VERB ADP DET NOUN PUNCT ADV ADP ADV ADJ ADJ NOUN ADP DET NOUN PUNCT CCONJ PRON VERB ADV DET NOUN ADP DET ADV PUNCT VERB NOUN PART ADP DET NOUN CCONJ ADP DET ADJ NOUN VERB ADP NOUN PUNCT ,SCONJ PROPN AUX ADV VERB ADP DET NOUN ADJ PRON VERB DET NOUN PUNCT SCONJ DET DET NOUN ADP NOUN ADP DET NOUN PUNCT AUX SCONJ ADV AUX NOUN ADP DET NOUN ADJ ADP DET NOUN CCONJ ADP NOUN ADJ ADP DET NOUN PUNCT 
5630,"For our part, the best solution we can see would be to restore a new world trade order, which respects the sovereignty of States, their pace and their modes of development, and which also respects their traditions, traditions which we will not be able to make vanish with a wave of a magic wand just by imposing an election, human rights and what we quite hastily call democracy.","Por nuestra parte, no vemos ninguna solución mejor que la restauración de un nuevo orden internacional del comercio, que respete la soberanía de los Estados, su ritmo y sus modalidades de desarrollo, que respete sus tradiciones también, tradiciones que no disolveremos de un golpe de varita mágica porque habremos impuesto las elecciones, los derechos humanos y lo que llamamos, demasiado apresuradamente, democracia.",ADP DET NOUN PUNCT DET ADJ NOUN PRON VERB VERB VERB VERB PART VERB DET ADJ NOUN NOUN NOUN PUNCT DET VERB DET NOUN ADP PROPN PUNCT DET NOUN CCONJ DET NOUN ADP NOUN PUNCT CCONJ DET ADV VERB DET NOUN PUNCT NOUN DET PRON VERB ADV VERB ADJ PART VERB VERB ADP DET NOUN ADP DET ADJ NOUN ADV ADP VERB DET NOUN PUNCT ADJ NOUN CCONJ PRON PRON ADV ADV VERB NOUN PUNCT ,ADP DET NOUN PUNCT ADV VERB DET NOUN ADJ SCONJ DET NOUN ADP DET ADJ NOUN ADJ ADP NOUN PUNCT PRON VERB DET NOUN ADP DET PROPN PUNCT DET NOUN CCONJ DET NOUN ADP NOUN PUNCT PRON VERB DET NOUN ADV PUNCT NOUN PRON ADV VERB ADP DET NOUN ADP NOUN ADJ SCONJ VERB VERB DET NOUN PUNCT DET NOUN NOUN CCONJ DET PRON VERB PUNCT ADV ADV PUNCT NOUN PUNCT 
5631,"Mr President, the political tide in Tajikistan seems to be turning.","Señor Presidente, la situación política en Tayikistán parece cambiar.",PROPN PROPN PUNCT DET ADJ NOUN ADP PROPN VERB PART VERB VERB PUNCT ,NOUN PROPN PUNCT DET NOUN ADJ ADP PROPN AUX VERB PUNCT 
5632,"Only last week, President Ragmanov called for parliamentary elections to be held next spring.","La semana pasada, el Presidente Ragmanov convocó elecciones parlamentarias para la próxima primavera.",ADV ADJ NOUN PUNCT PROPN PROPN VERB ADP ADJ NOUN PART VERB VERB ADJ NOUN PUNCT ,DET NOUN ADJ PUNCT DET PROPN PROPN VERB NOUN ADJ ADP DET ADJ NOUN PUNCT 
5633,"After months of tug-of-war between the government and the opposition, agreement has finally been reached regarding the new electoral law.","Después de meses de tira y afloja entre el gobierno y la oposición, ahora, por fin, hay un acuerdo sobre la nueva ley electoral.",ADP NOUN ADP NOUN PUNCT ADP PUNCT NOUN ADP DET NOUN CCONJ DET NOUN PUNCT NOUN VERB ADV VERB VERB VERB DET ADJ ADJ NOUN PUNCT ,ADV ADP NOUN ADP NOUN CCONJ NOUN ADP DET NOUN CCONJ DET NOUN PUNCT ADV PUNCT ADP NOUN PUNCT AUX DET NOUN ADP DET ADJ NOUN ADJ PUNCT 
5634,"I should point out, however, that these developments mark only the beginning of the democratisation process.",Debo señalar que esta evolución sólo marca el inicio del proceso de democratización.,PRON VERB VERB PART PUNCT ADV PUNCT ADP DET NOUN VERB ADV DET NOUN ADP DET NOUN NOUN PUNCT ,AUX AUX SCONJ DET NOUN ADV VERB DET NOUN ADP NOUN ADP NOUN PUNCT 
5635,Tajikistan still shows features which are incompatible with a democratic constitutional state.,Tayikistán sigue mostrando características que no se corresponden con un Estado democrático de Derecho.,PROPN ADV VERB NOUN DET VERB ADJ ADP DET ADJ ADJ NOUN PUNCT ,PROPN AUX VERB NOUN PRON ADV PRON VERB ADP DET PROPN ADJ ADP PROPN PUNCT 
5636,"Indeed, the downside of the present positive developments is that during the next elections, a number of parties will remain on the sidelines.",La contrapartida de la actual evolución positiva es que algunos partidos no participarán en las próximas elecciones.,ADV PUNCT DET NOUN ADP DET ADJ ADJ NOUN VERB ADP ADP DET ADJ NOUN PUNCT DET NOUN ADP NOUN VERB VERB ADP DET NOUN PUNCT ,DET NOUN ADP DET ADJ NOUN ADJ AUX SCONJ DET NOUN ADV VERB ADP DET ADJ NOUN PUNCT 
5637,They are excluded from participating.,Han quedado excluidos.,PRON VERB VERB ADP VERB PUNCT ,AUX VERB ADJ PUNCT 
5638,This is hardly surprising as permission to participate in elections is still in the hands of former communists.,"No es de extrañar, porque el acceso a las elecciones sigue estando en manos de los ex comunistas.",DET VERB ADV ADJ ADP NOUN PART VERB ADP NOUN VERB ADV ADP DET NOUN ADP ADJ NOUN PUNCT ,ADV AUX ADP VERB PUNCT SCONJ DET NOUN ADP DET NOUN AUX VERB ADP NOUN ADP DET ADJ NOUN PUNCT 
5639,This remark regarding Tajikistan' s democratic status does not detract from the fact that quite a few changes have already taken place.,"Esta observación respecto del contenido democrático de Tayikistán, no quita que sí haya cambios.",DET NOUN VERB PROPN PART ADJ ADJ NOUN VERB ADV VERB ADP DET NOUN ADP DET DET ADJ NOUN VERB ADV VERB NOUN PUNCT ,DET NOUN NOUN ADP NOUN ADJ ADP PROPN PUNCT ADV VERB SCONJ ADV AUX NOUN PUNCT 
5640,"As such, international organisations and bilateral donors no longer see good reason for suspending aid to Tajikistan.","Las organizaciones internacionales y los donantes bilaterales ya no tienen, entonces, motivos justificados para suspender las ayudas a Tayikistán.",ADP ADJ PUNCT ADJ NOUN CCONJ ADJ NOUN ADV ADV VERB ADJ NOUN ADP VERB NOUN ADP PROPN PUNCT ,DET NOUN ADJ CCONJ DET NOUN ADJ ADV ADV VERB PUNCT ADV PUNCT NOUN ADJ ADP VERB DET NOUN ADP PROPN PUNCT 
5641,"Even the European Commission, with the proposal it is making, seems to think it should put its oar in.",También la Comisión Europea piensa contribuir con su propuesta.,ADV DET PROPN PROPN PUNCT ADP DET NOUN PRON VERB VERB PUNCT VERB PART VERB PRON VERB VERB DET NOUN ADV PUNCT ,ADV DET PROPN PROPN VERB VERB ADP DET NOUN PUNCT 
5642,"However, the Commission is losing sight of one important factor.","Sin embargo, la Comisión pierde de vista un hecho importante.",ADV PUNCT DET PROPN VERB VERB NOUN ADP NUM ADJ NOUN PUNCT ,ADP NOUN PUNCT DET PROPN VERB ADP NOUN DET NOUN ADJ PUNCT 
5643,"Earlier this year, the three institutions of the European Union concluded the interinstitutional agreement for a period of seven years, stipulating the financial ceilings for the various policy areas.","Las tres instituciones de la Unión Europea llegaron a un acuerdo interinstitucional esta primavera para un período de siete años. En él, se indican los techos financieros para los distintos ámbitos políticos.",ADV DET NOUN PUNCT DET NUM NOUN ADP DET PROPN PROPN VERB DET ADJ NOUN ADP DET NOUN ADP NUM NOUN PUNCT VERB DET ADJ NOUN ADP DET ADJ NOUN NOUN PUNCT ,DET NUM NOUN ADP DET PROPN PROPN VERB ADP DET NOUN ADJ DET NOUN ADP DET NOUN ADP NUM NOUN PUNCT ADP PRON PUNCT PRON VERB DET NOUN ADJ ADP DET DET NOUN ADJ PUNCT 
5644,I would like to remind the Commission of this.,Quisiera recordárselo hoy a la Comisión.,PRON VERB VERB PART VERB DET PROPN ADP DET PUNCT ,VERB VERB ADV ADP DET PROPN PUNCT 
5645,"In the proposal to grant aid to Tajikistan, this agreement is not given much consideration.",Este acuerdo se tiene poco en cuenta en la propuesta relativa a la concesión de ayuda a Tayikistán.,ADP DET NOUN PART VERB NOUN ADP PROPN PUNCT DET NOUN VERB ADV VERB ADJ NOUN PUNCT ,DET NOUN PRON VERB ADV ADP NOUN ADP DET NOUN ADJ ADP DET NOUN ADP NOUN ADP PROPN PUNCT 
5646,Neither the urgent appeal by the IMF and World Bank to the European Union to increase aid to Tajikistan nor the argument of moral duty in the light of Tajikistan' s debts to the Union are in themselves good enough reasons to grant aid.,"Ni el llamamiento urgente realizado por el FMI y el Banco Mundial a la Unión Europea a fin de aumentar el apoyo a Tayikistán, ni el argumento de la obligación moral por las deudas que tiene Tayikistán con la Unión son razones, en sí mismas, para conceder la ayuda.",CCONJ DET ADJ NOUN ADP DET PROPN CCONJ PROPN PROPN ADP DET PROPN PROPN PART VERB NOUN ADP PROPN CCONJ DET NOUN ADP ADJ NOUN ADP DET NOUN ADP PROPN PART VERB NOUN ADP DET PROPN VERB ADP PRON ADJ ADJ NOUN PART VERB NOUN PUNCT ,CCONJ DET NOUN ADJ ADJ ADP DET PROPN CCONJ DET PROPN PROPN ADP DET PROPN PROPN ADP NOUN ADP VERB DET NOUN ADP PROPN PUNCT CCONJ DET NOUN ADP DET NOUN ADJ ADP DET NOUN PRON VERB PROPN ADP DET PROPN AUX NOUN PUNCT ADP PRON DET PUNCT ADP VERB DET NOUN PUNCT 
5647,We are first of all faced with the European Union' s financial limitations.,"En primer lugar, hay que tener en cuenta las limitaciones financieras de la Unión Europea.",PRON VERB ADV ADP DET VERB ADP DET PROPN PROPN PART VERB ADJ NOUN PUNCT ,ADP ADJ NOUN PUNCT AUX SCONJ VERB ADP NOUN DET NOUN ADJ ADP DET PROPN PROPN PUNCT 
5648,The above agreement does not allow for making gifts to Tajikistan.,El mencionado acuerdo no permite otorgar donaciones a Tayikistán.,DET ADJ NOUN VERB ADV VERB ADP VERB NOUN ADP PROPN PUNCT ,DET ADJ NOUN ADV VERB VERB NOUN ADP PROPN PUNCT 
5649,"Moreover, we have recent experiences of entering into financial commitments which we cannot honour, as illustrated in the reconstruction of Kosovo.","Además, tenemos una experiencia reciente en contraer compromisos financieros que no podemos cumplir, es decir, la reconstrucción de Kosovo.",ADV PUNCT PRON VERB ADJ NOUN ADP VERB ADP ADJ NOUN DET PRON AUX ADV VERB PUNCT ADP VERB ADP DET NOUN ADP PROPN PUNCT ,ADV PUNCT VERB DET NOUN ADJ ADP VERB NOUN ADJ PRON ADV AUX VERB PUNCT NOUN NOUN PUNCT DET NOUN ADP PROPN PUNCT 
5650,The Commission has pledged a sum of EUR 500 million while the Member States do not want to make the necessary increase in the European budget at this stage.,"La Comisión ha prometido una cantidad de 500 millones de euro y, sin embargo, los Estados miembros no quieren aprobar, por ahora, el necesario aumento del presupuesto europeo.",DET PROPN VERB VERB DET NOUN ADP PROPN NUM NUM ADP DET PROPN PROPN VERB ADV VERB PART VERB DET ADJ NOUN ADP DET ADJ NOUN ADP DET NOUN PUNCT ,DET PROPN AUX VERB DET NOUN ADP NUM NOUN ADP NOUN CCONJ PUNCT ADP NOUN PUNCT DET NOUN NOUN ADV VERB VERB PUNCT ADP ADV PUNCT DET ADJ NOUN ADP NOUN ADJ PUNCT 
5651,"A vague declaration of intent has since been drafted by the Council to prevent similar problems from occurring in future, but it remains to be seen what will come of this.","Mientras tanto, sí se ha producido una vaga declaración de intenciones del Consejo para evitar semejantes problemas de cara al futuro. Sin embargo, está por ver qué se logra.",DET ADJ NOUN ADP NOUN VERB ADP VERB VERB ADP DET PROPN PART VERB ADJ NOUN ADP VERB ADP NOUN PUNCT CCONJ PRON VERB PART VERB VERB PRON VERB VERB ADP DET PUNCT ,CCONJ NOUN PUNCT ADV PRON AUX VERB DET ADJ NOUN ADP NOUN ADP PROPN ADP VERB ADJ NOUN ADP NOUN ADP NOUN PUNCT ADP NOUN PUNCT AUX ADP AUX PRON PRON VERB PUNCT 
5652,Kosovo is no better off at the moment.,"En este momento, no se ayuda a Kosovo.",PROPN VERB ADV ADJ PART ADP DET NOUN PUNCT ,ADP DET NOUN PUNCT ADV PRON VERB ADP PROPN PUNCT 
5653,Aid has been reduced to EUR 360 million and also spread over several years.,"El apoyo se ha reducido a 360 millones de euros y, además, se ha distribuido en varios años.",NOUN VERB VERB VERB ADP PROPN NUM NUM CCONJ ADV VERB ADP ADJ NOUN PUNCT ,DET NOUN PRON AUX VERB ADP NUM NOUN ADP NOUN CCONJ PUNCT ADV PUNCT PRON AUX VERB ADP DET NOUN PUNCT 
5654,"This incident has given me grave concerns regarding the Member States' willingness to make concessions once again within the context of aid to Tajikistan, even if only relatively small amounts are involved.","Este suceso, me provoca severas dudas sobre la voluntad de los Estados miembros para efectuar nuevas concesiones en el marco de la ayuda a Tayikistán, aunque se trate de cantidades relativamente pequeñas.",DET NOUN VERB VERB PRON ADJ NOUN VERB DET PROPN PROPN PART NOUN PART VERB NOUN ADV ADV ADP DET NOUN ADP NOUN ADP PROPN PUNCT ADV ADP ADV ADV ADJ NOUN VERB VERB PUNCT ,DET NOUN PUNCT PRON VERB ADJ NOUN ADP DET NOUN ADP DET NOUN NOUN ADP VERB ADJ NOUN ADP DET NOUN ADP DET NOUN ADP PROPN PUNCT SCONJ PRON VERB ADP NOUN ADV ADJ PUNCT 
5655,Member States find it hard to sell the idea within their own countries if the outcome of the negotiations at the Berlin Summit are undermined by reality.,"Los Estados miembros difícilmente pueden justificarse internamente cuando, en realidad, se socavan los resultados de las negociaciones de la Cumbre de Berlín.",PROPN NOUN VERB PRON ADJ PART VERB DET NOUN ADP DET ADJ NOUN ADP DET NOUN ADP DET NOUN ADP DET PROPN PROPN VERB VERB ADP NOUN PUNCT ,DET NOUN NOUN ADV AUX VERB ADV SCONJ PUNCT ADP NOUN PUNCT PRON VERB DET NOUN ADP DET NOUN ADP DET PROPN ADP PROPN PUNCT 
5656,"Apart from a limited budget, the European Union has little political interest in Tajikistan.","Aparte del presupuesto limitado, la Unión Europea tiene políticamente poco que hacer en Tayikistán.",ADV ADP DET ADJ NOUN PUNCT DET PROPN PROPN VERB ADJ ADJ NOUN ADP PROPN PUNCT ,ADV ADP NOUN ADJ PUNCT DET PROPN PROPN VERB ADV PRON PRON VERB ADP PROPN PUNCT 
5657,The geographical remoteness makes it impossible to have any real influence on the democratisation process.,La lejanía imposibilita una influencia verdadera en el proceso de democratización.,DET ADJ NOUN VERB PRON ADJ PART VERB DET ADJ NOUN ADP DET NOUN NOUN PUNCT ,DET NOUN VERB DET NOUN ADJ ADP DET NOUN ADP NOUN PUNCT 
5658,"Although the European Union has an interest in being surrounded by large, stable regions, the tools it has available in order to achieve this are still very limited.","La Unión Europea tiene interés, ciertamente, en las grandes regiones cercanas y estables, pero los instrumentos con que cuenta para lograrlo son todavía muy limitados.",ADP DET PROPN PROPN VERB DET NOUN ADP VERB VERB ADP ADJ PUNCT ADJ NOUN PUNCT DET NOUN PRON VERB ADJ ADP NOUN PART VERB DET VERB ADV ADV ADJ PUNCT ,DET PROPN PROPN VERB NOUN PUNCT ADV PUNCT ADP DET ADJ NOUN ADJ CCONJ ADJ PUNCT CCONJ DET NOUN ADP PRON VERB ADP NOUN AUX ADV ADV ADJ PUNCT 
5659,All this does not mean that we cannot do anything at all for Tajikistan.,Todo esto no significa que no podamos hacer nada por Tayikistán.,DET DET VERB ADV VERB ADP PRON AUX ADV VERB NOUN ADV ADV ADP PROPN PUNCT ,DET PRON ADV VERB SCONJ ADV AUX VERB PRON ADP PROPN PUNCT 
5660,"On humanitarian grounds, I do agree with special aid as far as the loan component is concerned, but the gift component should be scrapped for the reasons I have outlined above.","Sí estoy de acuerdo con esta ayuda concreta relativa a la parte del préstamo, por motivos humanitarios. Sin embargo, la parte de la donación debe eliminarse por las razones ya mencionadas.",ADP ADJ NOUN PUNCT PRON VERB VERB ADP ADJ NOUN ADV ADV ADP DET NOUN NOUN VERB VERB PUNCT CCONJ DET NOUN NOUN VERB VERB VERB ADP DET NOUN PRON VERB VERB ADV PUNCT ,ADV AUX ADP NOUN ADP DET NOUN ADJ ADJ ADP DET NOUN ADP NOUN PUNCT ADP NOUN ADJ PUNCT ADP NOUN PUNCT DET NOUN ADP DET NOUN AUX VERB ADP DET NOUN ADV ADJ PUNCT 
