,en,zhs,en_ud
23846,-59.007217248804565,-inf,INTJ PUNCT ADP NOUN PUNCT DET NOUN ADP ADJ NOUN AUX DET NOUN ADP NOUN PUNCT NOUN NOUN CCONJ NOUN PUNCT DET NOUN DET VERB NOUN ADV ADP ADJ NOUN DET AUX VERB ADP VERB ADP ADJ NOUN PUNCT 
23847,-inf,-inf,ADP PROPN NUM PUNCT DET NOUN PROPN X X PROPN VERB DET ADJ NOUN PART VERB ADJ NOUN ADP PROPN CCONJ DET ADJ NOUN VERB ADP DET ADJ NOUN ADP ADJ PUNCT 
23848,-inf,-inf,VERB ADP DET NUM NOUN PUNCT NOUN ADP PROPN CCONJ PROPN CCONJ SYM NUM PUNCT NOUN VERB ADP DET NUM PROPN NOUN CCONJ SYM NUM PUNCT AUX ADJ PUNCT 
23849,-inf,-inf,DET ADJ AUX PUNCT ADV PUNCT ADV ADJ ADJ PUNCT CCONJ ADP PRON ADJ NOUN NOUN AUX ADV ADJ NOUN PUNCT 
23850,-22.918200855912225,-inf,ADV ADP ADJ NOUN DET VERB NOUN ADP PROPN VERB PART VERB DET NOUN ADP PRON PUNCT 
23851,-inf,-inf,CCONJ ADV DET NOUN ADP DET PUNCT PROPN PROPN PUNCT NOUN PUNCT PROPN NUM PUNCT NUM PUNCT NUM NOUN ADV NOUN PUNCT CCONJ PROPN PUNCT DET NOUN DET ADJ NOUN PROPN PROPN PUNCT PROPN PUNCT PROPN AUX VERB ADP PROPN PUNCT 
23852,-23.170639502235296,-27.29100869969039,PUNCT NOUN ADP DET NOUN PUNCT DET NOUN VERB ADP NOUN PUNCT PUNCT ADP PUNCT PROPN PUNCT 
23853,-19.90618964106273,-inf,DET NOUN VERB ADP DET PROPN ADP PROPN PROPN ADP AUX VERB ADP DET PROPN PROPN 
23854,-inf,-inf,PRON AUX ADV ADP DET ADJ NOUN ADP DET ADJ NOUN AUX PRON ADJ CCONJ ADJ PUNCT 
23855,-8.933817645626325,-inf,DET NOUN NOUN AUX VERB ADP PROPN PROPN PART NOUN PUNCT 
23856,-11.901402813101514,-inf,NOUN NOUN ADV VERB SCONJ PRON AUX ADJ PART VERB DET ADJ NOUN PUNCT 
23857,-13.231507904918832,-18.277800817224445,NOUN ADP PROPN PROPN ADP PROPN PUNCT PROPN PROPN PUNCT PROPN PUNCT PROPN NUM PUNCT 
23858,-16.34962729778712,-27.510263336034257,PROPN PART PROPN PUNCT PROPN ADP PROPN PUNCT VERB ADP PROPN PROPN CCONJ PROPN PUNCT ADJ PROPN 
23859,-13.231904606197432,-inf,PROPN PUNCT VERB PROPN PART VERB DET PROPN PROPN CCONJ PROPN PUNCT ADJ PROPN 
23860,-19.875003051480437,-inf,DET ADJ PROPN NOUN ADP DET PROPN NUM NOUN ADP DET NUM PROPN PROPN NOUN PUNCT 
23861,-29.392177204022154,-inf,DET AUX DET NOUN ADP DET ADJ NOUN NOUN PUNCT DET VERB ADJ PUNCT ADP NOUN PUNCT ADP NUM PUNCT 
23862,-inf,-inf,ADV VERB NOUN ADP DET ADJ ADJ NOUN NOUN ADP DET ADJ ADJ PUNCT NOUN NOUN ADP SYM NUM PART SYM NUM DET NOUN PUNCT 
23863,-inf,-inf,DET NUM ADJ NOUN AUX VERB PART VERB NOUN ADP PROPN ADP PROPN NUM CCONJ ADP PROPN NUM CCONJ NUM PUNCT 
23864,-inf,-inf,X PUNCT NUM PROPN PROPN PROPN PUNCT ADP ADP ADJ NOUN ADP DET PROPN PROPN ADP PROPN ADP DET PROPN PUNCT PUNCT 
23865,-inf,-inf,PUNCT ADV PRON VERB DET NOUN PART VERB ADP DET NOUN ADP DET NOUN PRON VERB DET NOUN CCONJ SYM NUM PUNCT CCONJ ADV ADP ADJ NOUN CCONJ NOUN CCONJ SYM NUM PUNCT PART VERB ADJ NOUN ADP NOUN CCONJ VERB ADP NOUN NOUN ADP DET NOUN PUNCT PUNCT 
23866,-inf,-inf,DET NOUN AUX VERB ADP DET NOUN ADP DET NOUN ADV NOUN PROPN PROPN VERB ADP PUNCT 
23867,-32.545977129821765,-inf,ADP NOUN ADP DET ADV PUNCT VERB NOUN NOUN PUNCT PROPN AUX ADV VERB PART VERB NOUN NOUN ADP PROPN CCONJ PROPN PUNCT 
23868,-10.226798905748366,-inf,PROPN PUNCT PROPN PROPN ADP DET PROPN PROPN CCONJ PROPN PUNCT ADJ PROPN 
23869,-17.947297023477823,-inf,NOUN ADP DET PROPN PROPN NOUN AUX ADJ ADP PROPN PROPN CCONJ PROPN PROPN PROPN 
23870,-10.379291867490853,-12.919079800965442,NOUN ADP PROPN PROPN PUNCT NOUN PROPN PUNCT NUM PUNCT PUNCT 
23871,-9.824632087097708,-inf,SCONJ PRON AUX ADV PUNCT PRON AUX ADV ADJ PUNCT 
23872,-47.40411106882413,-inf,ADP DET ADJ NOUN PUNCT DET ADV ADJ NOUN VERB AUX VERB ADP NUM NOUN ADP NOUN PUNCT ADJ CCONJ NOUN NOUN CCONJ ADP DET NOUN ADP DET PROPN PROPN PUNCT 
23873,-inf,-inf,DET NOUN ADP NOUN PUNCT ADP NOUN VERB ADP NOUN PUNCT AUX AUX DET VERB NOUN ADP DET ADJ NOUN PUNCT PUNCT ADP NOUN PUNCT PRON AUX VERB PART VERB ADV NOUN VERB VERB CCONJ NOUN VERB PART AUX ADJ CCONJ NOUN VERB ADV CCONJ ADV CCONJ ADV PUNCT PUNCT VERB DET NOUN PUNCT 
23874,-66.12086593538557,-inf,ADJ NOUN AUX VERB SCONJ ADP NOUN PART VERB DET NOUN ADP DET NOUN PUNCT PRON VERB ADV VERB ADP NOUN DET NOUN ADP ADJ NOUN PUNCT ADV VERB ADP DET NOUN PART NOUN PUNCT ADJ SCONJ DET ADJ NOUN PUNCT VERB ADJ PUNCT 
23875,-inf,-inf,DET ADJ NOUN AUX SCONJ PROPN PART NUM NOUN AUX VERB DET NOUN NOUN NOUN PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN CCONJ PROPN VERB DET PROPN ADP ADP NUM NOUN ADP PROPN PART VERB DET NOUN PART VERB DET ADJ NOUN ADP NOUN PUNCT 
23876,-21.157833353856912,-inf,DET NOUN ADP NOUN NOUN ADP DET ADJ NOUN AUX DET NOUN ADP DET NOUN PART ADJ NOUN PUNCT 
23877,-77.57706231752867,-inf,PUNCT PRON AUX ADV ADV ADJ NOUN CCONJ NOUN VERB ADP ADJ NOUN PUNCT DET NOUN ADP DET NOUN ADP DET ADJ PUNCT DET ADV ADJ NOUN ADP ADJ NOUN ADP NOUN CCONJ DET NOUN ADP ADJ NOUN DET VERB VERB ADP ADJ NOUN CCONJ ADV DET NOUN ADP NOUN PUNCT 
23878,-44.306139145049656,-inf,ADP DET NOUN ADP NOUN PUNCT PRON AUX NUM NOUN PUNCT ADJ ADP PRON ADP NOUN ADP DET NOUN NOUN PART PART VERB ADP PROPN PROPN PUNCT 
23879,0.0,0.0,DET NOUN VERB PUNCT 
23880,-inf,-inf,PROPN PROPN VERB ADP ADP PROPN ADV SCONJ DET NOUN AUX VERB PART VERB PUNCT 
23881,-35.026544437097535,-inf,DET NOUN PROPN VERB DET NOUN NOUN ADP DET NOUN CCONJ VERB SCONJ PRON AUX PART DET ADJ NOUN ADP NOUN PART VERB PRON ADP DET NOUN PUNCT 
23882,-76.1425351389399,-inf,PUNCT ADV DET NOUN NOUN DET AUX AUX VERB ADP DET PROPN PUNCT VERB VERB ADP NOUN PUNCT PROPN CCONJ PROPN NOUN AUX ADV VERB CCONJ NOUN VERB NOUN ADP PROPN PUNCT ADV SCONJ DET VERB VERB ADJ NOUN PUNCT 
23883,-inf,-inf,PRON VERB SCONJ PRON AUX DET NOUN PART ADV VERB PUNCT ADP NOUN ADV NOUN PUNCT PRON VERB PART VERB ADP DET NOUN PUNCT VERB PART VERB NOUN ADP NOUN PUNCT CCONJ ADV VERB PART VERB DET NOUN ADV PUNCT AUX VERB ADP DET NOUN ADP NOUN PUNCT CCONJ VERB ADP PRON ADP ADJ NOUN PUNCT 
23884,-24.720818841657927,-26.379732432227712,PROPN VERB DET ADJ NOUN NOUN ADP NUM NUM NOUN PUNCT VERB ADP NOUN PUNCT NOUN CCONJ NOUN NOUN PUNCT 
23885,-inf,-inf,DET NOUN CCONJ NOUN ADP ADJ NOUN VERB DET NOUN ADP ADV ADV PRON PUNCT SCONJ DET NOUN AUX VERB ADP VERB CCONJ VERB NOUN PUNCT 
23886,-10.243382130259025,-inf,PRON AUX VERB DET NOUN VERB ADP DET NOUN ADP PROPN PROPN PUNCT 
23887,-44.32874569375149,-inf,PRON VERB ADJ NOUN PART AUX VERB ADP DET ADJ NOUN ADP DET NOUN PUNCT ADV DET ADJ ADJ NOUN PUNCT NOUN PUNCT PROPN PUNCT VERB NOUN PUNCT PROPN PUNCT 
23888,-inf,-inf,PRON VERB PART VERB DET CCONJ PRON DET VERB ADP NOUN VERB DET NOUN PART NOUN ADJ PUNCT PUNCT 
23889,-inf,-inf,PRON VERB DET NOUN ADP DET NOUN ADP DET NOUN ADV PRON VERB PRON AUX DET NOUN PART VERB CCONJ ADV DET PUNCT NOUN VERB ADJ ADP DET NOUN ADV SCONJ DET ADJ NOUN PUNCT PUNCT 
23890,-inf,-inf,DET NOUN ADP ADJ NUM SYM NUM NOUN NOUN ADP DET NOUN NOUN AUX NUM NOUN PUNCT ADV NUM NOUN ADP PROPN CCONJ ADV NUM NOUN ADP ADJ NOUN PUNCT 
23891,-inf,-inf,CCONJ DET NOUN SCONJ PROPN PART PROPN NOUN AUX ADV AUX PUNCT ADP NOUN PUNCT AUX ADJ PUNCT 
23892,0.0,0.0,NOUN NOUN PUNCT 
23893,-inf,-inf,CCONJ DET NOUN DET DET VERB NOUN NOUN SCONJ VERB PART AUX PUNCT PRON AUX ADJ PART VERB PUNCT 
23894,-inf,-inf,PRON VERB DET ADP NOUN DET ADJ NOUN VERB VERB ADP DET ADJ ADJ PUNCT ADV VERB NOUN SCONJ PRON AUX PRON ADJ PUNCT NOUN NOUN AUX AUX VERB CCONJ VERB PART VERB PUNCT 
23895,-2.9761244242397304,-8.261929905219956,PROPN PUNCT PROPN VERB ADP DET NOUN PUNCT 
23896,-4.214303321729561,-inf,NOUN DET NOUN AUX VERB ADP ADJ NOUN PUNCT 
23897,-inf,-inf,DET ADJ NOUN AUX PRON AUX ADV DET NOUN ADP NOUN CCONJ NOUN PUNCT DET PRON VERB ADV PRON VERB VERB DET ADJ NOUN NOUN PUNCT X PUNCT PART VERB VERB NOUN DET NOUN PUNCT 
23898,-inf,-inf,SCONJ PROPN ADP NOUN AUX ADV ADJ ADP DET NOUN ADP NOUN PUNCT PRON AUX ADJ PART VERB DET NOUN ADP NOUN CCONJ ADV VERB ADV ADP VERB ADJ PUNCT NOUN NOUN ADP DET NOUN CCONJ DET NOUN PUNCT 
23899,0.0,0.0,VERB ADP NOUN PUNCT 
23900,-20.891094002979127,-inf,CCONJ ADV PUNCT ADV ADP PROPN PUNCT PROPN PROPN PROPN VERB AUX ADP NOUN PUNCT 
23901,-15.263201697706311,-inf,NOUN ADP PROPN PROPN PART PROPN ADP DET PROPN PUNCT VERB ADP NOUN 
23902,-54.48058865544265,-inf,DET NOUN VERB SCONJ ADP DET NOUN PUNCT ADP NOUN PART VERB DET PROPN PROPN ADP ADV VERB ADJ NOUN PUNCT DET PROPN PROPN PROPN AUX ADV VERB DET NOUN ADP ADJ NOUN VERB ADP DET NOUN PUNCT 
23903,0.0,0.0,PROPN VERB PUNCT 
23904,-1.055440116802901,-1.6727737876059112,PROPN PROPN ADP PROPN PROPN PUNCT 
23905,-inf,-inf,VERB ADJ CCONJ ADP PUNCT NOUN NOUN CCONJ NOUN PUNCT ADV VERB NOUN CCONJ NOUN PUNCT 
23906,-13.58459374921782,-inf,AUX DET NOUN ADP NOUN VERB ADP PRON VERB DET NOUN PUNCT 
23907,-14.255459741384119,-inf,PRON AUX ADV ADP DET NOUN ADP PROPN PART NOUN ADP NOUN PUNCT NOUN PUNCT 
23908,-11.449920889478683,-inf,NOUN ADP DET ADJ VERB NOUN PUNCT NOUN PUNCT PUNCT 
23909,-37.25639015847461,-inf,DET NOUN PUNCT PROPN NUM AUX VERB ADP NOUN PART ADV ADP DET NOUN ADP PROPN CCONJ ADV ADP DET NOUN PUNCT 
23910,-59.85324833473911,-inf,DET ADJ ADJ NOUN ADP DET NOUN ADP PROPN PROPN PROPN PROPN PROPN PROPN PART NOUN AUX NUM NOUN PUNCT PRON VERB ADV NOUN ADP DET NOUN PART VERB NOUN PUNCT CCONJ PRON VERB PART VERB NOUN ADP DET NOUN PUNCT 
23911,-inf,-inf,ADV PUNCT PRON VERB VERB SCONJ ADJ DET NOUN SCONJ DET NOUN AUX ADV ADJ PUNCT 
23912,-44.01412749777091,-inf,PRON ADV VERB SCONJ NUM NOUN DET NOUN PUNCT VERB NOUN VERB VERB NOUN PUNCT CCONJ SCONJ ADJ NOUN VERB VERB DET ADJ ADP DET NOUN PUNCT 
23913,0.0,0.0,PROPN PUNCT 
23914,-42.16682139915017,-inf,ADV PRON VERB ADP DET ADJ NOUN VERB ADP NOUN AUX PART VERB ADV PUNCT PRON VERB PUNCT ADV ADV PRON VERB PRON ADP DET NOUN PUNCT 
23915,-21.096996527418035,-inf,NUM NOUN ADP ADJ NOUN AUX VERB ADP NOUN NOUN ADP PROPN ADP DET ADJ NOUN ADP PROPN PUNCT 
23916,-63.4087540870484,-inf,SCONJ ADJ NOUN CCONJ NOUN NOUN AUX ADV VERB ADP DET NOUN ADP ADJ NOUN CCONJ VERB ADP DET VERB NOUN ADP ADJ CCONJ ADJ NOUN PUNCT DET ADJ NOUN PART VERB DET ADJ NOUN AUX VERB DET NOUN ADV ADP DET PROPN NOUN PUNCT 
23917,-8.662370476921136,-inf,ADJ PROPN PROPN VERB ADV ADP DET PROPN PUNCT 
23918,-inf,-inf,DET PROPN PROPN PROPN PROPN PROPN NOUN NOUN AUX VERB ADP NOUN PUNCT PROPN NOUN PUNCT PROPN PROPN PUNCT PROPN PROPN PROPN PROPN PUNCT PROPN PROPN PUNCT PRON AUX NUM NOUN ADV ADP PROPN NOUN NOUN CCONJ NUM NOUN ADP PROPN PROPN PUNCT 
23919,-25.26956173516119,-inf,PROPN AUX VERB NOUN NOUN ADP PROPN PROPN CCONJ PROPN AUX ADV ADP PROPN NOUN PUNCT 
23920,0.0,0.0,DET NOUN VERB ADJ 
23921,-inf,-inf,ADJ NOUN PROPN PUNCT PROPN PUNCT VERB DET ADJ NOUN ADP PRON PRON VERB ADP NOUN ADP DET NOUN CCONJ ADV PART ADJ VERB ADP PRON PUNCT VERB DET NOUN ADP NOUN ADP ADV DET NOUN AUX ADV SCONJ ADP NOUN PUNCT 
23922,-inf,-inf,ADV PUNCT PRON AUX PART ADJ DET NOUN PRON VERB CCONJ DET NOUN PRON VERB VERB ADP PUNCT PUNCT 
23923,-10.697402174510671,-17.128382822653606,PROPN PUNCT PROPN PROPN PUNCT VERB ADP PROPN CCONJ PROPN PUNCT ADJ PROPN 
23924,-19.317478102133606,-inf,CCONJ PROPN PUNCT AUX ADJ CCONJ ADV VERB PART VERB SCONJ PROPN PUNCT 
23925,-inf,-inf,PRON ADV VERB NOUN ADV PART VERB CCONJ VERB DET NOUN NOUN PUNCT DET NOUN ADV VERB PRON ADP ADJ NOUN PUNCT 
23926,-13.925447719488961,-21.287163254498562,NOUN PUNCT PRON VERB ADP DET NOUN CCONJ DET NOUN VERB ADP DET NOUN PUNCT 
23927,-28.13046195878305,-inf,ADP DET NUM NOUN VERB ADP DET NOUN AUX DET ADJ NOUN NOUN AUX NOUN ADP DET PROPN NOUN PUNCT 
23928,0.0,0.0,NOUN CCONJ NOUN 
23929,-20.328899386221725,-inf,PART VERB NOUN PART VERB NOUN VERB ADP DET NOUN VERB AUX DET NOUN ADP DET ADJ NOUN PUNCT 
23930,-12.89433014352851,-inf,NOUN ADP DET NOUN AUX PART DET ADJ NOUN ADP PROPN PUNCT 
23931,-10.549411228623194,-12.153232892834243,DET NOUN ADP DET PROPN PROPN NOUN VERB ADV PUNCT 
23932,-33.32662347508859,-inf,PROPN PROPN VERB DET NOUN ADP PROPN PUNCT DET ADJ ADJ NOUN NOUN PUNCT ADP DET ADJ NOUN ADP DET ADJ NOUN ADP DET NOUN PART NOUN NOUN PUNCT 
23933,-42.06030637273008,-inf,PRON AUX NOUN PRON VERB ADJ PUNCT ADJ NOUN PART VERB DET ADJ NOUN CCONJ NOUN PUNCT PART VERB DET ADJ NOUN ADP DET ADJ NOUN PRON VERB ADP PUNCT 
23934,-35.275538390743876,-inf,ADP NOUN PUNCT DET NOUN AUX VERB ADP PROPN NUM PUNCT NUM PUNCT ADP NOUN PART VERB NOUN ADP NOUN VERB PART VERB DET ADJ NOUN ADP PROPN PUNCT 
23935,-10.744077587008784,-inf,ADV AUX DET ADJ NOUN ADP DET PROPN NOUN NOUN ADP PROPN PUNCT 
23936,-62.018674994049036,-inf,PROPN PROPN PUNCT NOUN ADP PROPN PROPN ADP PROPN CCONJ NOUN ADP PROPN PROPN PROPN PROPN VERB SCONJ PUNCT ADP PROPN PUNCT DET NOUN NOUN NOUN ADP ADJ NOUN VERB ADV CCONJ ADV VERB ADP DET ADJ NOUN PUNCT 
23937,-53.413634739721424,-inf,ADP DET NOUN ADP VERB ADJ NOUN CCONJ ADJ NOUN ADP DET NOUN PUNCT PROPN PROPN AUX VERB DET ADJ NOUN PUNCT PART VERB DET NUM ADJ NOUN CCONJ VERB DET NOUN ADP DET NOUN NOUN PUNCT 
23938,-44.688783442097474,-inf,DET NOUN NOUN PUNCT PROPN PROPN PUNCT ADV VERB SCONJ PUNCT NOUN AUX VERB DET NOUN ADP NOUN PUNCT PUNCT ADV VERB SCONJ PRON VERB PART AUX PUNCT 
23939,-14.00876752391479,-inf,PRON VERB VERB NUM ADP PRON PUNCT VERB PRON ADP DET ADJ NOUN PUNCT 
23940,-5.466850736276171,-6.821164866006301,ADJ PROPN PUNCT PROPN NOUN ADP PROPN PROPN 
23941,0.0,0.0,PROPN NUM PUNCT PUNCT 
23942,-inf,-inf,NOUN VERB ADP ADJ SCONJ SYM NUM DET NOUN ADP NUM ADP ADJ SCONJ SYM NUM ADP NUM PUNCT NOUN ADP NOUN PUNCT NOUN CCONJ ADJ ADJ NOUN ADV VERB ADP VERB ADJ NOUN PUNCT 
23943,-inf,-inf,DET NOUN PUNCT INTJ PUNCT NOUN PUNCT SCONJ DET ADJ AUX NUM CCONJ DET ADJ ADV NUM PUNCT 
23944,-47.57586965318679,-inf,PROPN AUX DET ADJ NOUN VERB ADP PROPN NOUN PROPN PROPN CCONJ DET NOUN PROPN PART VERB NOUN PART NOUN ADP PUNCT VERB DET NOUN ADP NOUN PUNCT PUNCT 
23945,-7.795646536334594,-inf,PRON VERB PRON ADJ CCONJ ADV VERB PUNCT 
23946,-inf,-inf,ADP DET NOUN PUNCT DET NOUN NOUN AUX DET DET NOUN PART VERB DET NOUN CCONJ VERB DET NOUN SCONJ SCONJ PRON VERB ADV VERB ADV ADJ DET NOUN DET PROPN AUX VERB PART VERB PRON ADP NOUN PUNCT 
23947,-inf,-inf,ADV PUNCT DET PROPN NOUN AUX VERB ADP VERB NOUN NOUN ADJ NOUN SCONJ PROPN PROPN VERB DET NOUN NOUN NOUN ADP PROPN ADP PROPN NUM PUNCT 
23948,-40.68510594026635,-inf,DET ADJ ADJ ADJ NOUN PUNCT SCONJ PRON VERB PRON PUNCT VERB AUX VERB ADP DET NOUN ADV SCONJ NOUN ADP DET ADJ NOUN SCONJ PRON ADV 
23949,0.0,0.0,DET NOUN PROPN VERB 
23950,-54.15455150412881,-inf,NUM NOUN AUX VERB ADP PROPN ADP PROPN ADP ADJ ADJ ADJ NOUN VERB ADP NOUN NOUN PUNCT CCONJ SCONJ NOUN VERB ADJ NOUN PART VERB DET ADJ NOUN ADP PROPN PART ADJ NOUN ADP NOUN PUNCT 
23951,-8.94568311425502,-17.47937927980558,SCONJ PRON VERB DET NOUN ADP DET NOUN PUNCT DET NOUN VERB PUNCT 
23952,-20.52736053062077,-inf,DET AUX ADP ADJ ADJ NOUN DET VERB NOUN ADP VERB NOUN PART NOUN PUNCT 
23953,-inf,-inf,PRON ADV AUX DET ADJ NOUN DET PRON VERB PART VERB PRON PART VERB PUNCT ADP ADJ NOUN ADP DET NOUN PART VERB DET NOUN PRON VERB DET NOUN ADP NOUN PUNCT VERB NOUN PUNCT 
23954,-11.765880771584314,-13.582468174470819,NOUN ADP DET NOUN PROPN PUNCT NOUN ADP PROPN 
23955,-inf,-inf,ADJ NOUN PUNCT NUM NOUN NOUN AUX VERB PUNCT DET NOUN AUX ADJ SCONJ ADV NUM NOUN NOUN AUX VERB ADP NUM PUNCT 
23956,-5.3116743981813155,-10.006765901989631,PRON VERB PRON VERB ADP DET PROPN PUNCT 
23957,-inf,-inf,ADP PROPN NUM PUNCT NUM DET PROPN NOUN VERB VERB ADP NOUN DET VERB VERB DET NOUN PART AUX VERB ADP PROPN PUNCT 
23958,0.0,0.0,VERB ADP NOUN 
23959,-48.30891407932437,-inf,NOUN ADP DET NOUN ADP DET NOUN PUNCT PROPN VERB DET NOUN PART VERB NOUN ADP NOUN PUNCT VERB ADJ NOUN ADJ ADP VERB DET NOUN CCONJ VERB ADP ADJ NOUN ADP NOUN PUNCT 
23960,-inf,-inf,PRON AUX ADJ SCONJ NUM ADJ NOUN ADP PROPN PUNCT CCONJ SCONJ DET PUNCT DET NOUN VERB ADP DET NOUN ADP DET ADJ NOUN ADP NOUN ADP PROPN PROPN PART ADJ NOUN ADP PROPN NUM ADP PROPN NUM CCONJ ADP DET PROPN PART PROPN ADJ PROPN SCONJ NOUN VERB VERB ADJ NOUN AUX VERB ADJ NOUN ADP NOUN PART VERB ADP VERB DET NOUN ADV PUNCT 
23961,-33.33056517325155,-inf,CCONJ SCONJ PRON VERB ADP DET NOUN PUNCT NOUN CCONJ NOUN PUNCT PRON AUX DET ADJ ADJ NOUN PUNCT SCONJ NOUN ADP DET ADJ NOUN PUNCT 
23962,-61.99633519130573,-inf,ADP DET NOUN ADP PROPN NUM PUNCT NUM DET NOUN VERB ADV DET DET NOUN ADP DET PROPN ADJ NOUN NOUN NOUN VERB ADV NUM NOUN ADP NOUN PUNCT NOUN SCONJ PROPN ADP PROPN PUNCT 
23963,-19.525960924630322,-inf,ADV NOUN ADP NOUN CCONJ NOUN AUX ADV ADJ ADP ADJ PROPN PROPN PROPN PUNCT 
23964,-inf,-inf,INTJ PUNCT VERB NUM NOUN PUNCT 
23965,-34.702773073524654,-inf,PROPN PROPN PUNCT DET ADJ NOUN ADP DET NOUN CCONJ DET PROPN PART PROPN NOUN PUNCT VERB ADP DET NOUN ADP DET ADJ ADJ NOUN ADP PROPN PUNCT 
23966,-inf,-inf,CCONJ PRON VERB DET NOUN ADP DET NOUN ADV ADV NOUN AUX ADV ADV PUNCT 
23967,-14.348638548150962,-inf,PROPN PUNCT PROPN PROPN ADP DET PROPN ADP DET PROPN PROPN CCONJ PROPN PUNCT ADJ PROPN 
23968,-inf,-inf,NOUN VERB VERB ADJ ADJ ADJ NOUN PRON AUX ADJ ADJ NOUN PUNCT ADJ SCONJ PROPN PUNCT PROPN PUNCT ADJ PUNCT ADJ PUNCT ADJ CCONJ ADJ PUNCT 
23969,-7.532909088388214,-inf,SCONJ PRON VERB PUNCT NOUN AUX ADJ PUNCT 
23970,-61.16938026203765,-inf,PUNCT DET NOUN PUNCT VERB ADP PRON DET PROPN PART NOUN AUX ADV VERB CCONJ DET ADJ NOUN AUX VERB NOUN PART VERB PUNCT SCONJ PROPN PART ADJ NOUN AUX ADJ NOUN NOUN PUNCT 
23971,-24.16839416705354,-inf,DET PROPN PROPN NOUN VERB DET NOUN ADP DET PROPN NOUN VERB ADJ ADP PROPN PROPN PROPN PUNCT 
23972,-inf,-inf,PROPN PART ADV ADJ ADJ NOUN PUNCT PROPN PUNCT VERB NUM NUM ADJ NOUN ADP NOUN PRON AUX ADV DET ADJ ADP DET ADJ ADJ NOUN NOUN PUNCT 
23973,-22.346294187159437,-inf,ADJ NOUN VERB NOUN PROPN ADP PROPN PART PROPN CCONJ PROPN PUNCT PROPN PROPN PROPN PUNCT 
23974,-7.151555317856795,-9.569209216876963,PUNCT ADP DET NOUN VERB ADP PROPN PROPN PUNCT 
23975,-23.44499408827007,-inf,NOUN ADP CCONJ PROPN PROPN PUNCT ADP PROPN NOUN PROPN PROPN PUNCT PROPN PROPN PUNCT PROPN PUNCT PROPN NUM PUNCT 
23976,-26.237584876599744,-inf,ADP NOUN PUNCT DET PROPN NOUN VERB PRON DET NOUN ADP NOUN ADP NOUN CCONJ NOUN NOUN ADP PROPN PUNCT 
23977,-68.90873187474828,-inf,ADP ADJ DET NOUN PROPN PROPN NOUN VERB AUX VERB NOUN ADP DET NOUN ADP NOUN CCONJ NOUN NOUN PUNCT NOUN CCONJ NOUN PUNCT NOUN PUNCT ADJ NOUN PUNCT CCONJ ADJ PUNCT ADP DET ADJ NUM NOUN ADP NOUN ADP DET PROPN PROPN PUNCT 
23978,-37.31160620244241,-inf,DET NUM ADJ NOUN PRON AUX VERB ADP ADJ NOUN ADV ADP DET PROPN PROPN PART PROPN AUX ADV AUX VERB ADP ADJ SCONJ NUM NOUN PUNCT 
23979,-inf,-inf,SCONJ DET NOUN AUX ADV VERB ADP PRON CCONJ ADP DET NOUN PART NOUN NOUN CCONJ ADP DET NOUN VERB DET ADV VERB PUNCT PRON VERB SCONJ PRON VERB PART VERB PRON ADP DET ADV ADJ NOUN PUNCT 
23980,-61.26852257128938,-inf,ADP PROPN NUM PUNCT NUM PUNCT ADJ SCONJ NUM NUM NOUN ADV VERB ADP DET PROPN PART VERB NOUN ADP PROPN PUNCT PROPN PUNCT CCONJ PROPN PUNCT VERB DET NOUN ADP NOUN ADP DET NOUN ADP DET ADJ NOUN PART VERB NOUN PUNCT 
23981,-0.9890552385249984,-inf,DET NOUN AUX ADV VERB PUNCT 
23982,-inf,-inf,PRON VERB ADJ DET AUX VERB NOUN PUNCT 
23983,-24.244047331228952,-inf,NUM NOUN AUX VERB PUNCT SCONJ NUM AUX VERB ADP ADJ NOUN ADP NUM ADJ NOUN PUNCT 
23984,-48.25803801724641,-inf,DET PROPN PROPN PROPN PUNCT PROPN NOUN AUX VERB DET NOUN ADP ADJ NOUN NOUN NOUN PUNCT VERB DET NOUN NOUN PUNCT PROPN VERB PUNCT ADJ NOUN CCONJ NOUN NOUN PUNCT 
23985,-inf,-inf,PRON AUX ADV DET ADJ PROPN NOUN VERB ADP DET ADJ NUM ADJ ADJ NOUN PUNCT 
23986,-2.750961890683424,-inf,VERB DET NOUN AUX DET NOUN PUNCT 
23987,-77.46290972644397,-inf,ADP DET NUM VERB NOUN PUNCT DET NOUN ADP NUM NOUN AUX ADP DET NOUN NOUN PUNCT DET VERB PROPN ADP NOUN PUNCT ADJ NOUN CCONJ ADJ NOUN NOUN AUX ADV ADP DET ADJ NOUN NOUN ADP NUM NOUN PUNCT CCONJ DET NOUN NOUN AUX ADJ PUNCT 
23988,-39.91187179634062,-inf,PRON VERB PRON SCONJ DET ADJ NOUN ADP VERB DET NOUN ADP ADJ NOUN AUX PART VERB DET NOUN ADP ADJ NOUN PUNCT ADJ NOUN ADP NOUN PUNCT NOUN CCONJ NOUN NOUN PUNCT 
23989,-47.904519419608,-inf,PRON AUX NUM NOUN CCONJ NOUN ADP ADJ NOUN ADP PROPN PRON VERB NOUN ADP DET NOUN CCONJ VERB PART VERB ADV ADP DET ADJ NOUN CCONJ VERB DET ADJ PUNCT 
